Id,BIRTHDATE,DEATHDATE,SSN,DRIVERS,PASSPORT,PREFIX,FIRST,MIDDLE,LAST,SUFFIX,MAIDEN,MARITAL,RACE,ETHNICITY,GENDER,BIRTHPLACE,ADDRESS,CITY,STATE,COUNTY,FIPS,ZIP,LAT,LON,HEALTHCARE_EXPENSES,HEALTHCARE_COVERAGE,INCOME
99d017b0-8d3b-1993-dd85-ac3816aba5c9,1997-08-12,,999-21-8645,S99913704,X65815814X,Mrs.,Christinia886,Theola421,Schumm995,,Schaden604,M,white,nonhispanic,F,Naples  Campania  IT,203 Thompson Boulevard,Everett,Massachusetts,Middlesex County,25017,02148,42.412626661358395,-71.07298046349632,226103.65,16430.72,99931
61cffee1-d9dc-16eb-a395-9c88d3469afd,1977-09-17,,999-61-9294,S99934565,X13110774X,Mr.,Gilbert263,Manuel446,Padberg411,,,S,white,nonhispanic,M,East Bridgewater  Massachusetts  US,358 Wilderman Well,Spencer,Massachusetts,Worcester County,25027,01562,42.2648090345486,-72.00587780456789,7278.33,57582.82,11948
0e814cf0-cb7d-fc80-6463-2e4ab44c4c61,2010-10-07,,999-77-3840,,,,Benito209,Julian715,Tromp100,,,,white,nonhispanic,M,Gardner  Massachusetts  US,530 Nader Road Suite 75,Oxford,Massachusetts,Worcester County,25027,01540,42.16191505874456,-71.85050814011737,25426.81,24770.87,123944
f7e5b02c-7d2a-f1aa-5f29-d42476a591a7,1979-05-24,,999-33-7573,S99924221,X64828492X,Mr.,Steve819,Hank686,Lind531,,,M,white,nonhispanic,M,Boston  Massachusetts  US,931 Lowe Overpass,Weymouth,Massachusetts,Norfolk County,25021,02189,42.205511802103544,-71.00166502200769,50929.45,9330.78,72654
12e8136d-9a4a-f9d3-79fc-1f36849c2909,1976-01-25,,999-69-5408,S99942279,X15254945X,Mrs.,Carla633,Anita473,Alva958,,Angulo494,M,white,hispanic,F,Buenos Aires  Ciudad de Buenos Aires  AR,410 Hilll Manor Apt 18,Boston,Massachusetts,Suffolk County,25025,02114,42.28481969037138,-71.00899921433403,491689.06,168585.11,86330
753f12d1-270e-0026-fea5-3e4e6f5281d5,1985-12-09,,999-64-4233,S99950002,X69313122X,Mr.,Arturo47,Pedro316,Kunze215,,,D,white,hispanic,M,Weymouth  Massachusetts  US,390 D'Amore Bypass Suite 94,Boston,Massachusetts,Suffolk County,25025,02129,42.34865519172058,-71.06801004474791,43742.90,3002.44,135936
0c6cbe83-2f5f-8346-b33f-19a9e79918d4,1962-08-11,,999-52-7809,S99950239,X36103667X,Ms.,Luvenia178,Lavonna163,Muller251,,,S,white,nonhispanic,F,Moscow  Moscow  RU,478 Ryan Rest Apt 27,Framingham,Massachusetts,Middlesex County,25017,01701,42.31509260691772,-71.42311132171925,15800.93,888175.24,19971
b59a9495-9060-9f7e-7587-79e3100b594d,1976-03-25,,999-13-3907,S99920865,X46239947X,Mr.,Cody889,Tyree261,Zboncak558,,,D,asian,nonhispanic,M,Great Barrington  Massachusetts  US,374 Dooley Landing,Chelmsford,Massachusetts,Middlesex County,,00000,42.592530573426544,-71.41836037905502,86802.40,0.00,108533
1f8a11bb-1f83-5fd8-9270-05c3cfd98ec0,1974-07-06,,999-34-9087,S99985196,X25985454X,Mr.,Aubrey96,Abe604,Lindgren255,,,S,white,nonhispanic,M,Cambridge  Massachusetts  US,386 O'Reilly Course Unit 88,Lynn,Massachusetts,Essex County,25009,01902,42.42622936602563,-70.98285434062184,87085.62,124264.69,29652
bc039d4c-86a7-2a10-be22-4b1d3e1319e2,1972-07-23,,999-76-5424,S99913828,X32915493X,Mrs.,Mercedes82,Eloisa55,Saldivar860,,Gastélum330,M,black,hispanic,F,Tegucigalpa  Francisco Morazán  HN,1073 Tromp Neck Unit 28,Boston,Massachusetts,Suffolk County,25025,02163,42.36512693264352,-71.09004190985192,408064.52,307916.38,69768
02ab9622-eb3c-edf5-9df3-d93c9eb5a960,1969-03-24,,999-65-6104,S99920822,X53350629X,Mrs.,Johnsie484,Casey401,Bednar518,,Hilll811,M,white,nonhispanic,F,Bridgewater  Massachusetts  US,437 McCullough Road,Saugus,Massachusetts,Essex County,25009,01906,42.48697228587435,-71.05684258243879,71310.98,581400.08,23377
88d6b570-6b29-da40-ed79-57522cc2975f,1979-12-08,2010-08-07,999-18-5824,S99964779,X85031876X,Mrs.,Tamala194,,White193,,Howe413,M,white,nonhispanic,F,Ipswich  Massachusetts  US,862 Kessler Estate Unit 45,New Bedford,Massachusetts,Bristol County,25005,02740,41.72105549844658,-70.8915885703932,10935.71,333372.73,8409
9a5dabf6-7ef6-72c8-78d2-0655386763d7,1944-11-30,,999-99-7621,S99941987,X77465775X,Mrs.,Shayla126,Anamaria46,Armstrong51,,Moore224,D,asian,nonhispanic,F,Auburn  Massachusetts  US,646 Stanton View,Weymouth,Massachusetts,Norfolk County,25021,02188,42.26492468458007,-70.91614097565463,672356.53,285687.01,40652
91feb636-4fe2-af06-5f1a-1d60a5ed60ad,1972-03-28,2023-01-15,999-99-6075,S99918599,X88101187X,Mr.,Kip442,,Zboncak558,,,W,white,nonhispanic,M,Yarmouth  Massachusetts  US,993 Jones Port,Gloucester,Massachusetts,Essex County,25009,01930,42.67301224121816,-70.65598012234243,21014.65,236367.65,515624
2fbff6e2-6a78-ed2e-cb10-97f6a48e8207,1972-02-10,2000-01-26,999-27-5226,S99982461,X4088048X,Mr.,Fernando603,Jerrod232,Haley279,,,,white,nonhispanic,M,Williamsburg  Massachusetts  US,644 Renner Bridge Suite 35,Walpole,Massachusetts,Norfolk County,25021,02081,42.15359289116587,-71.30021606831252,37888.12,0.00,58977
98f2ac03-90e2-d31d-b4d6-f57d907c3686,1997-08-06,,999-93-5873,S99953757,X87491287X,Ms.,Guadalupe206,Estella474,Goyette777,,,S,white,nonhispanic,F,Weymouth  Massachusetts  US,208 Jaskolski Trailer,Westport,Massachusetts,Bristol County,,00000,41.59381116843872,-71.08435406363917,113906.65,266400.90,126271
c855a64b-de47-894e-eb50-dbfad46ceca7,1973-09-16,,999-27-8524,S99925239,X75461297X,Mrs.,Stephanie963,,Dach178,,Green467,M,black,nonhispanic,F,Reading  Massachusetts  US,944 DuBuque Lane Suite 69,Hingham,Massachusetts,Plymouth County,25023,02043,42.22879938038303,-70.8844197384674,22659.31,687670.63,9646
5677a4f2-5b39-cd3c-112d-1d71bb648c99,1963-06-06,,999-75-1130,S99929236,X29310499X,Mr.,Jonas187,Jae222,Aufderhar910,,,S,white,hispanic,M,Worcester  Massachusetts  US,897 Dach Highlands Apt 85,Haverhill,Massachusetts,Essex County,25009,01835,42.78321514723345,-71.13367786978101,29809.41,122854.69,97547
2cdad17c-17f4-78d5-f2b4-8120f0be00ce,1972-02-10,,999-36-9254,S99962715,X38156688X,Mr.,Beau391,Mitchell808,Boehm581,,,M,white,nonhispanic,M,Barnstable  Massachusetts  US,615 Heaney Track,Walpole,Massachusetts,Norfolk County,25021,02081,42.12451666465886,-71.28879669471236,67254.16,25687.39,58977
987be90e-b3c4-14d4-1639-e33c887a4467,2009-09-16,,999-73-3839,S99917901,,,Chris95,Alvin56,Wolff180,,,,white,nonhispanic,M,Salisbury  Massachusetts  US,876 Grimes Gateway Suite 42,Dedham,Massachusetts,Norfolk County,25021,02026,42.226524337449504,-71.16950067691343,25230.06,160.78,576321
5bef3bb4-3e2f-4d1f-9ba7-a4745c40fb93,1979-12-08,,999-89-6535,S99952956,X8893222X,Mrs.,Shaquana156,Natasha268,Barrows492,,Gottlieb798,M,white,nonhispanic,F,Walpole  Massachusetts  US,428 McLaughlin Mission,New Bedford,Massachusetts,Bristol County,25005,02745,41.62828034362006,-70.95563401674666,23375.15,1471460.67,8409
57632a81-eb94-51c0-f17f-d36f5091e112,1972-03-28,,999-67-5353,S99988418,X78457864X,Mr.,Cordell41,,Robel940,,,D,white,nonhispanic,M,Salem  Massachusetts  US,324 Kihn Highlands,Gloucester,Massachusetts,Essex County,25009,01930,42.61279031467069,-70.67236299926225,56478.56,89912.37,515624
8de91908-1890-0be0-c37a-148017eed7a6,2005-04-19,,999-36-9707,S99940932,X75313474X,Mr.,Peter292,Bennie663,Cronin387,,,,white,nonhispanic,M,Medford  Massachusetts  US,1010 Lowe Neck Unit 23,Alford,Massachusetts,Berkshire County,,00000,42.22959776655495,-73.41225221263406,24614.72,34348.17,137394
dafc7f66-4296-fc8d-954e-6b46571a9417,1942-06-19,2015-07-08,999-17-3279,S99980449,X46498656X,Mrs.,Bree992,Xuan162,Rohan584,,Corwin846,D,white,nonhispanic,F,Watertown  Massachusetts  US,233 Parker Port,Bridgewater,Massachusetts,Plymouth County,25023,02324,41.99265002494085,-70.97792558824212,726619.82,1468413.64,102540
9d5c256d-5fdb-1ca5-e1bc-803ec3c85d1c,2018-03-03,,999-66-8184,,,,Domenic627,Dirk334,Adams676,,,,white,nonhispanic,M,Weston  Massachusetts  US,953 Barton Divide,Marshfield,Massachusetts,Plymouth County,25023,02050,42.10353567515744,-70.7272461008577,7709.22,10927.03,29280
a1c0feab-d2fa-65b0-e74c-34417f6355ad,1973-04-20,,999-67-1908,S99919421,X12231296X,Mrs.,Caprice565,Molly175,Parker433,,Brekke496,M,white,nonhispanic,F,Medford  Massachusetts  US,747 Tillman Mall Unit 91,Deerfield,Massachusetts,Franklin County,25011,01342,42.54884686181853,-72.65091387967263,172405.31,957582.26,35061
3098204d-6fdf-e674-bbfc-7dec7e1c6232,1963-04-17,,999-75-4469,S99982827,X32413103X,Mr.,Teodoro374,,Fisher429,,,S,black,nonhispanic,M,Quincy  Massachusetts  US,518 Ebert Trailer Suite 50,Revere,Massachusetts,Suffolk County,25025,02151,42.38726579152813,-71.02053269731297,106888.08,60105.30,193769
01f4db87-26b0-b42b-5845-bf8ac18565b7,1959-05-26,,999-46-4934,S99924394,X56282811X,Mrs.,Rosario163,,Murazik203,,Howe413,M,white,nonhispanic,F,Townsend  Massachusetts  US,1095 Russel Rest,Fall River,Massachusetts,Bristol County,25005,02723,41.704228168929255,-71.07102652906386,942980.76,521866.98,46180
f2b0cd47-2ee6-f667-c99f-9de0f7755b08,1960-04-26,,999-14-5769,S99919757,X70102229X,Mrs.,Lorena247,Kassandra256,O'Connell601,,Kertzmann286,D,white,hispanic,F,Somerville  Massachusetts  US,195 Hilll Mews Unit 44,Springfield,Massachusetts,Hampden County,25013,01118,42.072495654300546,-72.54065877574622,715825.69,92594.63,117755
0d933982-84a1-6d64-eb47-97b222f335a9,1951-06-26,,999-40-7552,S99940134,X79118321X,Mrs.,Cruz300,Lona294,Turner526,,Glover433,W,white,nonhispanic,F,Boston  Massachusetts  US,174 Effertz Course Apt 89,Bourne,Massachusetts,Barnstable County,25001,02532,41.789294310765726,-70.5739773978292,35687.82,1464031.61,76737
8761ca2e-6fb9-2933-ce2e-b26222ac205b,1961-11-05,1991-08-27,999-83-7573,S99944514,X59023792X,Mr.,Gordon377,Clemente531,King743,,,M,white,nonhispanic,M,Somerset  Massachusetts  US,429 Kuvalis Way Unit 89,Newburyport,Massachusetts,Essex County,25009,01950,42.77472598926842,-70.8511125262177,19693.72,201377.93,65837
101e52c7-a6b9-f40d-fe8f-2a672eeeb619,1966-06-30,,999-19-9904,S99943850,X72672705X,Mr.,Harley673,Marcelo725,Turcotte120,,,M,white,nonhispanic,M,Boston  Massachusetts  US,339 Bogan Parade,Wellfleet,Massachusetts,Barnstable County,,00000,41.88315583414753,-70.02663103457883,32500.48,937975.04,53258
3ebcbcbd-50d4-a4bb-16df-7520f305e7c5,1976-07-18,,999-73-3167,S99958561,X48479107X,Mr.,Rocco842,Frederick289,Gibson10,,,M,white,nonhispanic,M,Stoughton  Massachusetts  US,494 O'Kon Club,Middleborough,Massachusetts,Plymouth County,,00000,41.84455522701826,-70.8822566652604,83541.17,17526.51,49721
a59135ef-481b-a620-5fa0-a31d91723c4c,2001-03-19,,999-57-5518,S99917790,X55246948X,Ms.,Mittie376,Myriam433,White193,,,,white,nonhispanic,F,Randolph  Massachusetts  US,929 Beer Dam Suite 22,Beverly,Massachusetts,Essex County,25009,01915,42.55116431588329,-70.81851710051306,7526.75,287387.43,12290
d181ce04-b0b3-83bd-5bb8-e0dccaa6f25e,1934-01-11,,999-51-9361,S99947019,X51956747X,Mrs.,Leanna255,,Gottlieb798,,Little434,M,white,nonhispanic,F,Fall River  Massachusetts  US,294 Hickle Boulevard,Dracut,Massachusetts,Middlesex County,,00000,42.66045054467816,-71.26838937388547,285559.61,1681015.57,169458
5b90ddd4-bb69-fd6e-b8fc-5c2f803aaef7,1957-02-07,,999-19-5579,S99976947,X32438835X,Mr.,Raphael767,Dorsey40,Zboncak558,,,D,asian,nonhispanic,M,Mashpee  Massachusetts  US,999 Hilll Mall Suite 80,Plainville,Massachusetts,Norfolk County,,00000,42.01769828566516,-71.33021138361693,213561.93,303762.55,34282
e8e18795-c6da-da3d-436b-1b1994deeec5,1968-01-03,,999-91-4253,S99993258,X11949746X,Ms.,Mariana775,Carmen818,Guardado953,,,S,white,hispanic,F,Caguas  Puerto Rico  PR,408 Batz Hollow,Waltham,Massachusetts,Middlesex County,25017,02453,42.333977910981545,-71.26726428510479,388917.18,238460.20,56659
c395632b-35ee-5270-7acd-53fd86667616,2023-04-07,,999-24-5143,,,,Taylor21,Clinton763,Kassulke119,,,,white,nonhispanic,M,Needham  Massachusetts  US,457 Larson Estate,Worcester,Massachusetts,Worcester County,25027,01603,42.29766196425527,-71.8149147282755,4461.15,5089.38,38085
ae386bd2-56ce-de09-4c77-03cbfc6e9c20,1961-11-05,,999-10-6672,S99952726,X539742X,Mr.,Numbers230,Jay242,Jast432,,,M,white,nonhispanic,M,Lawrence  Massachusetts  US,1097 Wuckert Frontage road,Newburyport,Massachusetts,Essex County,25009,01951,42.77371841354981,-70.86835568011031,111858.25,44715.47,65837
d6b4b711-4a0d-1786-adf2-b2faf543f119,2025-12-11,,999-97-5005,,,,Emery884,Vince741,Kutch271,,,,white,nonhispanic,M,Woburn  Massachusetts  US,310 Mante Esplanade,Mansfield,Massachusetts,Bristol County,,00000,42.02587693951196,-71.19644026429907,835.88,0.00,74115
a29b088b-6dee-9830-4ea3-b05a336dd060,2000-05-31,,999-61-9269,S99989730,X11421735X,Mr.,Alejandro916,,Lueilwitz711,,,,white,nonhispanic,M,Peabody  Massachusetts  US,371 Muller Course Suite 1,Andover,Massachusetts,Essex County,25009,01810,42.686997591946515,-71.19054375253377,30017.94,3547.66,180938
de01bdfc-1699-0a03-488d-8a059b0a809e,1974-01-12,,999-89-5207,S99918649,X68082552X,Mrs.,Celestine956,Lita714,Hane680,,Rohan584,M,asian,nonhispanic,F,Chongqing  Chongqing Municipality  CN,817 Corkery Road Apt 41,Boston,Massachusetts,Suffolk County,25025,02199,42.400193054193274,-70.9857552004555,608396.57,145424.88,64892
5c764bad-36aa-ce38-6caa-a78695d46aad,2023-12-20,,999-25-3587,,,,Deangelo7,Gaston250,Auer97,,,,white,nonhispanic,M,Athol  Massachusetts  US,392 Ferry Rest,Framingham,Massachusetts,Middlesex County,25017,01702,42.290688808656775,-71.46212499758447,6166.76,710.18,65199
08759baa-2550-aaf0-0c98-8990e4a6d185,2008-08-09,,999-38-2181,S99962896,,,Harriett813,Chantay958,Huel628,,,,white,nonhispanic,F,Boston  Massachusetts  US,417 Hackett Course Suite 27,Hopkinton,Massachusetts,Middlesex County,25017,01748,42.17767036336174,-71.51868743520116,22850.73,16643.04,90560
405aeccc-aa3a-e1b4-e439-5d0c3011fcb2,1967-07-20,,999-80-8119,S99998722,X79018363X,Mr.,Harland508,Julian715,Dietrich576,,,D,native,nonhispanic,M,Brockton  Massachusetts  US,742 Murray Esplanade Suite 36,Winthrop,Massachusetts,Suffolk County,25025,02152,42.384871364023994,-70.98717570412114,9830.71,78569.98,21692
c482ba65-7a7a-658a-bcec-e3f7e494b865,2003-12-16,,999-43-2964,S99950361,X22500016X,Ms.,Porsche32,Liliana922,Douglas31,,,,asian,nonhispanic,F,Brookline  Massachusetts  US,697 Willms Row Apt 36,Oakham,Massachusetts,Worcester County,,00000,42.31394699990841,-72.01018841038268,17950.84,842961.17,19524
ce8ff399-ea01-98c6-be12-2faccb93bfaa,1997-01-22,,999-49-1941,S99953602,X79017235X,Mr.,Dalton260,Sanford861,Ritchie586,,,M,white,nonhispanic,M,Boston  Massachusetts  US,944 McCullough Extension,Sharon,Massachusetts,Norfolk County,25021,02067,42.128489221522656,-71.14603399096629,31319.03,15461.27,274059
6f833474-d782-69ff-62c1-28a1b4ab84a2,2021-05-28,,999-82-9779,,,,Anjanette878,Valorie864,Bradtke547,,,,white,nonhispanic,F,Gardner  Massachusetts  US,1084 Blick Knoll,Webster,Massachusetts,Worcester County,25027,01570,42.046390071182564,-71.85175000199224,9296.27,0.00,60708
8eade2a2-3e64-8a78-ff19-47ee7ca89868,2001-07-02,,999-33-4561,S99928538,X39004348X,Ms.,Wendi133,,Crist667,,,,asian,nonhispanic,F,Fitchburg  Massachusetts  US,554 Erdman Parade Unit 92,Somerville,Massachusetts,Middlesex County,25017,02143,42.43013279494895,-71.11882178532275,110211.71,216808.88,156340
207c7966-2f6d-49c1-37b5-8a8050c63011,1964-04-30,,999-56-3036,S99998630,X54812901X,Mr.,Nicholas495,Russell422,Ruecker817,,,D,white,nonhispanic,M,Somerville  Massachusetts  US,231 Zulauf Tunnel Unit 65,Erving,Massachusetts,Franklin County,,00000,42.620700287439305,-72.46900755466345,136222.27,13564.95,57612
4b33917c-da4a-48c7-44b9-fb90850440e4,1988-10-10,,999-81-9074,S99979619,X83787412X,Mrs.,Rebbecca977,Mandi759,Keeling57,,Powlowski563,M,white,nonhispanic,F,Dracut  Massachusetts  US,602 Beier Row Unit 63,Boston,Massachusetts,Suffolk County,25025,02111,42.347338910722335,-71.12436951285328,230909.52,1056578.22,36019
b0abf376-6d0e-fa21-4c1a-1b87ea137fc7,1958-12-11,,999-75-1712,S99966577,X50021634X,Mrs.,Lavenia98,Ciera654,Strosin214,,Beatty507,M,white,nonhispanic,F,Springfield  Massachusetts  US,467 Funk Corner Suite 14,Ashburnham,Massachusetts,Worcester County,,00000,42.623686809874926,-71.9336775211779,976424.12,141379.40,97549
96d40c21-6d57-cf09-8932-fffa38ccf036,2024-11-21,,999-23-1996,,,,Vernon254,Dylan44,Mante251,,,,white,nonhispanic,M,Yarmouth  Massachusetts  US,236 Schumm Port,Boston,Massachusetts,Suffolk County,25025,02115,42.27286813686226,-71.16009249120835,6071.93,0.00,87488
a0976a35-5749-39af-dcde-758549640ae0,1949-06-15,,999-17-5922,S99935064,X20043755X,Mrs.,Lara964,,Kshlerin58,,Wisoky380,D,white,nonhispanic,F,Quincy  Massachusetts  US,324 Prohaska Course,Boston,Massachusetts,Suffolk County,25025,02129,42.276650172327365,-71.15096273011082,63679.45,1416022.43,9647
15a7ead5-b100-3783-e1e4-8e0196675cd8,2012-10-04,,999-66-1361,,,,Danette111,Destiny774,Funk324,,,,white,nonhispanic,F,Chelsea  Massachusetts  US,743 Zulauf Parade,Worcester,Massachusetts,Worcester County,25027,01583,42.30181131471168,-71.81839426277877,16036.71,4457.25,95503
02d3c8cc-97a6-7bdc-c81e-aee68a906802,1953-04-30,,999-16-8030,S99962719,X22452948X,Mrs.,Deonna907,Lester513,Borer986,,Ortiz186,W,white,nonhispanic,F,Falmouth  Massachusetts  US,417 Fahey Walk Apt 75,Brookline,Massachusetts,Norfolk County,25021,02445,42.395851496516066,-71.09999078236132,295076.17,770223.26,214646
1d3175c0-7fef-b8b7-4bf3-891cfeca8849,1964-05-04,,999-59-2153,S99989989,X67564204X,Mr.,Alphonso102,Dario75,Willms744,,,W,white,nonhispanic,M,Everett  Massachusetts  US,826 Funk Pathway Suite 74,Boston,Massachusetts,Suffolk County,25025,02163,42.28139594168209,-71.093372906571,90488.83,27130.73,32161
2bb223ad-6857-7f58-e00c-4ad3486c0bde,1964-08-28,,999-73-1077,S99933260,X48500617X,Mrs.,Georgie506,Demetrius568,Johnson679,,Lind531,M,black,nonhispanic,F,Lawrence  Massachusetts  US,1086 Maggio Lock Suite 4,Worcester,Massachusetts,Worcester County,25027,01609,42.25786513849707,-71.84899599503932,159565.93,1487374.68,11487
4cdf8b90-8c58-a4f6-56bb-32b81f0b4e69,2012-03-24,,999-24-6992,,,,Zetta950,,Balistreri607,,,,white,hispanic,F,Monson  Massachusetts  US,254 Bednar Forge,Gloucester,Massachusetts,Essex County,25009,01930,42.59426882366333,-70.6552795680682,16097.08,3896.09,279098
b912ce61-6250-bb0e-fa79-63df4066cb79,2024-02-06,,999-83-9102,,,,Carlos172,Octavia629,Cormier289,,,,asian,nonhispanic,F,Worcester  Massachusetts  US,907 Turcotte Dale Apt 0,Fitchburg,Massachusetts,Worcester County,25027,01420,42.575285281729876,-71.84794065912236,568.22,8542.71,23194
265c3a9d-8cfb-ef07-91a8-120fe45b3721,1998-11-17,,999-71-6959,S99919723,X56101258X,Ms.,Charita800,,McKenzie376,,,,black,nonhispanic,F,Leominster  Massachusetts  US,741 O'Hara Ferry,Revere,Massachusetts,Suffolk County,25025,02151,42.44597809754758,-70.98871690530663,141465.32,452000.57,189029
6114cbfc-8a44-c9bb-ec29-4198cffaabc1,2016-01-29,,999-25-5025,,,,Marlin805,Cruz300,Sipes176,,,,white,nonhispanic,M,Malden  Massachusetts  US,560 Adams Ramp,Brookline,Massachusetts,Norfolk County,25021,02445,42.35566061465437,-71.15995162585182,15034.28,0.00,35456
9a2e28bc-017c-1139-e161-7fbf2f0997f6,1980-03-25,,999-95-4535,S99973087,X21710107X,Mr.,Long300,Francis500,Thompson596,,,M,white,nonhispanic,M,Chicopee  Massachusetts  US,925 Parker Extension,Boston,Massachusetts,Suffolk County,25025,02210,42.38717251642069,-70.98141930578522,44177.92,0.00,118643
0abcdf4e-7147-d3bb-957c-203da6a9dc35,1978-06-02,,999-48-3807,S99938368,X487673X,Mrs.,Jada948,Zofia65,Borer986,,Hane680,D,white,nonhispanic,F,Avon  Massachusetts  US,182 Corkery Viaduct,Amherst,Massachusetts,Hampshire County,,00000,42.38357224029382,-72.46718953761577,169133.22,265754.45,43165
ecbcd2a9-ca1e-9909-1fb6-e3dcfe9e51ae,2022-01-09,,999-44-4951,,,,Bridget51,Adelle43,Schuster709,,,,white,nonhispanic,F,Needham  Massachusetts  US,629 Hegmann Avenue,Wakefield,Massachusetts,Middlesex County,25017,01880,42.48573873237059,-71.08978287750689,600.00,8298.94,15763
1d4eac99-b08f-f0e8-f239-11da8117323e,2007-03-29,,999-86-9017,S99924060,,Ms.,Salina386,,Wiza601,,,,black,nonhispanic,F,Newton  Massachusetts  US,730 Herman Flat Suite 91,Weston,Massachusetts,Middlesex County,,00000,42.358309564199054,-71.34704197440462,40945.47,36020.60,674018
9cc1ee90-98f5-5c32-2be7-6ee997a06904,1942-06-19,,999-45-1877,S99946626,X28324687X,Mrs.,Jasmine145,Roberto515,Aufderhar910,,Bartell116,D,white,nonhispanic,F,Quincy  Massachusetts  US,764 Kilback Trace,Bridgewater,Massachusetts,Plymouth County,25023,02324,41.94694336797116,-70.97222016115049,963774.99,656521.03,102540
c3a09401-9ccc-b19f-6e93-21a46322a678,1997-10-27,,999-85-4956,S99973040,X46964935X,Mr.,Valentin929,,Lemke654,,,M,white,nonhispanic,M,Spencer  Massachusetts  US,173 Hamill Common,Westfield,Massachusetts,Hampden County,25013,01085,42.10231237060501,-72.79336443443576,95450.32,506531.59,39851
7d9919bd-b1db-8528-9c01-f5b5485aa33c,1991-08-29,,999-94-5764,S99928729,X43724072X,Mrs.,Elmira442,Cherilyn114,O'Reilly797,,Wilkinson796,M,white,nonhispanic,F,Billerica  Massachusetts  US,579 Batz Boulevard,Leicester,Massachusetts,Worcester County,,00000,42.24050498272922,-71.9307390259289,156440.66,272105.57,44834
8c9642d1-7e81-3648-204a-c5fcf2f5181d,2005-01-26,,999-65-9303,S99957412,X85759015X,Ms.,Liza900,Eloisa55,Jacobson885,,,,white,nonhispanic,F,Charlton  Massachusetts  US,316 Kirlin Camp Unit 50,Plymouth,Massachusetts,Plymouth County,25023,02360,41.84840673409544,-70.58548566359597,51311.21,171571.91,56301
a5c55082-b88c-30d4-540c-bd23bfcc415a,2020-09-02,,999-99-7540,,,,Paul232,Walter473,Schuster709,,,,black,nonhispanic,M,Fairhaven  Massachusetts  US,645 Bosco Rest,Randolph,Massachusetts,Norfolk County,25021,02368,42.13379221593093,-71.01503838143232,8817.45,0.00,110433
8e6ad879-bdd2-b0e4-de40-9109ca4e1518,2003-05-01,,999-83-7918,S99997614,X2117514X,Mr.,Neal874,Lucien408,Metz686,,,,white,hispanic,M,Uxbridge  Massachusetts  US,927 Turner View Suite 63,Weston,Massachusetts,Middlesex County,,00000,42.32283081682674,-71.34109049590226,39554.50,67639.59,577742
e686d55f-7705-a933-9b8d-505c14e58c97,1967-03-01,,999-78-3174,S99918446,X1678681X,Mr.,Darrin898,Jerrold404,Walsh511,,,M,white,nonhispanic,M,Westwood  Massachusetts  US,369 Pouros Drive,New Bedford,Massachusetts,Bristol County,25005,02740,41.59361311459978,-70.8718810160254,28205.81,122114.01,33209
3b4f1e65-4fed-840e-d462-d8a7c04398bf,1981-12-11,,999-99-1288,S99910542,X82364095X,Mrs.,Nicholle822,Keely496,Lang846,,Reinger292,M,white,nonhispanic,F,West Bridgewater  Massachusetts  US,494 Homenick Wynd Apt 99,Watertown,Massachusetts,Middlesex County,25017,02472,42.40674592908861,-71.19000676264172,305908.60,599221.11,70264
f6945d90-39e8-d764-0002-e4bac054db7f,1971-10-01,2023-05-13,999-55-9124,S99911537,X66945895X,Mr.,Esteban536,Derek111,Ernser583,,,M,white,nonhispanic,M,Fall River  Massachusetts  US,764 Wunsch Frontage road Apt 13,West Bridgewater,Massachusetts,Plymouth County,,00000,41.987298335323395,-71.03948357632338,221921.88,691866.99,56105
dc2cde5b-3858-c06e-ba9f-8b50d4f909e8,1970-03-19,1987-02-28,999-95-3379,S99913208,,,Efren426,,Smith67,,,,hawaiian,nonhispanic,M,Tewksbury  Massachusetts  US,195 Schmeler Burg Suite 8,Pittsfield,Massachusetts,Berkshire County,25003,01201,42.45544253831263,-73.31677127086975,41158.96,0.00,40887
21a7b7c7-ff4b-2193-33c4-76e6798b9d0e,1962-10-28,2025-10-27,999-40-2320,S99978542,X44394418X,Mrs.,Lulu18,Brandon214,Hirthe744,,O'Connell601,D,native,nonhispanic,F,Wellesley  Massachusetts  US,956 Koepp Loaf,West Bridgewater,Massachusetts,Plymouth County,,00000,42.008226360172756,-71.06095934662565,286634.70,547145.91,855863
a4383953-a0e9-a1c8-9e7e-e3b39321b733,2010-06-22,,999-24-3556,,,,Lyle846,Drew592,Lehner980,,,,white,nonhispanic,M,Westwood  Massachusetts  US,1075 Stokes Street,South Hadley,Massachusetts,Hampshire County,,00000,42.247861899771365,-72.61627820774792,48408.02,458603.02,38842
97944e9b-0864-8b10-6c02-d1c4a27cbe4d,1976-08-25,2019-01-26,999-41-1606,S99997699,X61340084X,Mr.,Josh874,Lawrence741,Predovic534,,,M,white,nonhispanic,M,Pembroke  Massachusetts  US,629 Schmidt Lock,Bridgewater,Massachusetts,Plymouth County,25023,02324,41.97575816328903,-71.01481029092075,44828.25,114013.25,83645
47b079bc-6384-fcc8-71e6-06b599674c8d,1962-01-08,,999-72-9074,S99920280,X81105285X,Ms.,Kathleen516,Shanell37,Olson653,,,S,white,nonhispanic,F,Salisbury  Massachusetts  US,424 Schmidt Terrace Suite 31,Boxford,Massachusetts,Essex County,25009,01921,42.679419852799604,-70.99052666268123,198830.93,953707.67,451817
